"ProbeID","logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B","status","SYMBOL_final","ENSEMBL_final","GENES","threshold","Exclude_bio_change"
"10381416",-0.0874166633063203,-0.270408746911997,0.0955754202993565,9.18068833829819,-1.02844103134158,0.321868444098362,0.596038013467928,-5.88692187912687,"common","Rnd2","ENSMUSG00000001313","Rnd2_ENSMUSG00000001313",FALSE,TRUE
"10381474",-0.13623493659354,-0.308875015040609,0.0364051418535279,8.66285559628347,-1.69888640580598,0.112321163572043,0.371709894198956,-5.0547192969111,"common","Arl4d","ENSMUSG00000034936","Arl4d_ENSMUSG00000034936",FALSE,TRUE
"10381506",-0.217438681137439,-0.389264541980729,-0.0456128202941478,10.7969026234334,-2.72436786369302,0.0169261150365663,0.179018597913699,-3.34689675523631,"common","Cfap97d1","ENSMUSG00000010841","Cfap97d1_ENSMUSG00000010841",FALSE,TRUE
"10381514",0.0211128091328098,-0.141113568618134,0.183339186883754,8.42879209922723,0.280183155600434,0.783596551577458,0.899155748604016,-6.37810909808321,"common","Cd300lg","ENSMUSG00000017309","Cd300lg_ENSMUSG00000017309",FALSE,TRUE
"10381526",-0.0706932799299564,-0.297822010101083,0.15643545024117,11.0639173952774,-0.670075178937646,0.514141254616438,0.741947338703874,-6.18809175117505,"only_in_df1","Ppih","ENSMUSG00000060288","Ppih_ENSMUSG00000060288",FALSE,TRUE
"10381567",-0.00134141759553854,-0.227141451355444,0.224458616164367,9.05703327536219,-0.0127896149072526,0.989983257260151,0.995852886593385,-6.41897000176552,"common","Tmub2","ENSMUSG00000034757","Tmub2_ENSMUSG00000034757",FALSE,TRUE
"10381574",-0.0921989206287281,-0.316487296024886,0.13208945476743,9.67229337871092,-0.884986291614829,0.391698168108627,0.655663450716016,-6.02109687965746,"common","Rundc3a","ENSMUSG00000006575","Rundc3a_ENSMUSG00000006575",FALSE,TRUE
"10381588",-0.233289585428843,-0.40800553094067,-0.058573639917017,9.90821646423358,-2.87461892523889,0.0126474009725171,0.160752061036193,-3.07293103893565,"common","Grn","ENSMUSG00000034708","Grn_ENSMUSG00000034708",FALSE,TRUE
"10381702",0.048505286634157,-0.133784540275127,0.230795113543441,9.56793152513089,0.572854217337402,0.576187697016617,0.783759531855824,-6.24948949352008,"common","Hexim2","ENSMUSG00000043372","Hexim2_ENSMUSG00000043372",FALSE,TRUE
"10381708",0.290071635959461,0.115754040277596,0.464389231641326,8.33590481582466,3.58246131249475,0.00317606939032642,0.0921901972912579,-1.75498176619985,"common","Fmnl1","ENSMUSG00000055805","Fmnl1_ENSMUSG00000055805",FALSE,TRUE
"10381798",-0.124513862147198,-0.299598278879261,0.0505705545848652,9.80584197773471,-1.53104403714741,0.14891583381489,0.420612079595904,-5.29102282335333,"common","Myl4","ENSMUSG00000061086","Myl4_ENSMUSG00000061086",FALSE,TRUE
"10381849",-0.100788218632176,-0.280273462038125,0.0786970247737733,12.6088286340444,-1.20892259022218,0.24749927068878,0.524520797803843,-5.69420416860789,"only_in_df1","Efcab3","ENSMUSG00000020690","Efcab3_ENSMUSG00000020690",FALSE,TRUE
"10381872",-0.094323824208987,-0.289649351177041,0.101001702759067,11.9482186271509,-1.03963254777171,0.3168246979427,0.591675128901812,-5.87572774504065,"common","Tlk2","ENSMUSG00000020694","Tlk2_ENSMUSG00000020694",FALSE,TRUE
"10381960",0.0782421210239857,-0.145687150387869,0.30217139243584,9.18510762617556,0.752224059303448,0.464867271110825,0.709254711054655,-6.12924424796839,"only_in_df2","Gm9910","ENSMUSG00000103469","Gm9910_ENSMUSG00000103469",FALSE,TRUE
"10382028",-0.162948871531564,-0.386689904175728,0.0607921611126014,9.63189883618014,-1.56791744054801,0.140100160034472,0.410519709991547,-5.24052634859173,"common","Map3k3","ENSMUSG00000020700","Map3k3_ENSMUSG00000020700",FALSE,TRUE
"10382096",0.157961731219871,-0.055541092784288,0.37146455522403,7.95764965018558,1.59281645256872,0.134403405435033,0.40187847652066,-5.20596534358974,"common","Prr29","ENSMUSG00000009210","Prr29_ENSMUSG00000009210",FALSE,TRUE
"10382139",-0.168145610854462,-0.355842884296767,0.0195516625878421,10.8806943788658,-1.92861279331149,0.0751374653835116,0.317800099449545,-4.7068013460962,"common","Psmd12","ENSMUSG00000020720","Psmd12_ENSMUSG00000020720",FALSE,TRUE
"10382152",0.101978561683485,-0.0620618875031852,0.266019010870155,10.9580835100042,1.33836756926389,0.202944630887184,0.477818070360918,-5.54077411254767,"common","Helz","ENSMUSG00000020721","Helz_ENSMUSG00000020721",FALSE,TRUE
"10382200",-0.000363428133926542,-0.194934969546587,0.194208113278734,10.2442387355649,-0.00402120947006946,0.996850531925821,0.998239362306971,-6.41904711614979,"common","Cep112","ENSMUSG00000020728","Cep112_ENSMUSG00000020728",FALSE,TRUE
"10382284",-0.133917425847575,-0.30378513216369,0.0359502804685389,11.6439639076315,-1.69724188959183,0.112637715355674,0.371709894198956,-5.05711230234854,"common","Prkar1a","ENSMUSG00000020612","Prkar1a_ENSMUSG00000020612",FALSE,TRUE
"10382328",-0.017002397077574,-0.215988206351378,0.18198341219623,9.16206578258037,-0.183952426446874,0.856792961261981,0.935968804875472,-6.40137565630946,"common","Sox9","ENSMUSG00000000567","Sox9_ENSMUSG00000000567",FALSE,TRUE
"10382345",-0.0273863757367602,-0.217720485349444,0.162947733875923,10.4242482537731,-0.309767185224738,0.761481311864993,0.887032577383784,-6.36903876732824,"common","Cog1","ENSMUSG00000018661","Cog1_ENSMUSG00000018661",FALSE,TRUE
"10382360",-0.00436826881455792,-0.171310071687494,0.162573534058378,10.7497376827091,-0.0563328506588943,0.95590424204553,0.982241960221825,-6.41739560775218,"common","Mtnap1","ENSMUSG00000041623","Mtnap1_ENSMUSG00000041623",FALSE,TRUE
"10382367",-0.0605787942674223,-0.259010242749931,0.137852654215086,8.45845447766668,-0.657245459364335,0.522102778281745,0.747506739698715,-6.19671097429647,"only_in_df2","Gm11691","ENSMUSG00000075431","Gm11691_ENSMUSG00000075431",FALSE,TRUE
"10382393",6.74712461234988e-06,-0.17661204361106,0.176625537860284,10.2052596000518,8.2243066731622e-05,0.999935585881677,0.999935585881677,-6.41905557205605,"common","Dnai2","ENSMUSG00000034706","Dnai2_ENSMUSG00000034706",FALSE,TRUE
"10382409",0.109963565777373,-0.0946019365776863,0.314529068132433,8.5774565916633,1.1572678533565,0.267286206131023,0.542681550489517,-5.75196517158455,"common","Kif19a","ENSMUSG00000010021","Kif19a_ENSMUSG00000010021",FALSE,TRUE
"10382462",0.0563301638618561,-0.122695112190857,0.23535543991457,10.0795647399531,0.677398349985024,0.509628553338966,0.739280533901877,-6.18310217942734,"common","Nherf1","ENSMUSG00000020733","Nherf1_ENSMUSG00000020733",FALSE,TRUE
"10382470",0.175376052376435,0.00716708008614472,0.343585024666726,8.62591799627911,2.24459817069937,0.0421797644853018,0.251657970772632,-4.19039242311662,"common","Tmem104","ENSMUSG00000045980","Tmem104_ENSMUSG00000045980",FALSE,TRUE
"10382516",-0.272983232434749,-0.459484481182831,-0.0864819836866678,9.11436462685635,-3.15116903270373,0.00737389620197269,0.128546966206893,-2.56144769155863,"common","Kctd2","ENSMUSG00000016940","Kctd2_ENSMUSG00000016940",FALSE,TRUE
"10382523",-0.131988022282756,-0.334206809392648,0.070230764827135,11.6257376736959,-1.40517525127981,0.182625515197082,0.456826421370812,-5.45695635232928,"common","Trim80","ENSMUSG00000070332","Trim80_ENSMUSG00000070332",FALSE,TRUE
"10382542",-0.124136849790383,-0.297546497226005,0.049272797645238,9.08378549501778,-1.54115009296645,0.146453884742887,0.416277370366404,-5.2772654422886,"common","Nup85","ENSMUSG00000020739","Nup85_ENSMUSG00000020739",FALSE,TRUE
"10382565",-0.140359444352345,-0.343870721032155,0.0631518323274645,9.24901375538152,-1.48480914419255,0.160631866778571,0.434337029677814,-5.35315347035846,"common","Mrps7","ENSMUSG00000046756","Mrps7_ENSMUSG00000046756",FALSE,TRUE
"10382610",0.1315390513433,-0.041801321068673,0.304879423755274,8.32118427595398,1.63370053800601,0.125482121230556,0.387613281434657,-5.14842641100565,"common","Tsen54","ENSMUSG00000020781","Tsen54_ENSMUSG00000020781",FALSE,TRUE
"10382653",0.00112002313658506,-0.251454754204035,0.253694800477205,8.46740358376192,0.00954672664053142,0.992522969171077,0.996826053579689,-6.41900789559948,"common","Myo15b","ENSMUSG00000034427","Myo15b_ENSMUSG00000034427",FALSE,TRUE
"10382698",0.139145882959456,-0.0382244315028972,0.316516197421808,8.71525396024198,1.6889115157854,0.114253279594647,0.37433179522261,-5.06921148332482,"common","Erln","ENSMUSG00000075420","Erln_ENSMUSG00000075420",FALSE,TRUE
"10382701",-0.0542532133814459,-0.410365846837979,0.301859420075087,10.3546934857671,-0.327986189448572,0.747967756575191,0.879759941241995,-6.3630069276808,"common","Sap30bp","ENSMUSG00000020755","Sap30bp_ENSMUSG00000020755",FALSE,TRUE
"10382795",-0.0892398893884497,-0.31217357424901,0.133693795472111,10.6330033431492,-0.861788710968163,0.403894695248904,0.663922227921158,-6.04112894990092,"only_in_df2","Rps11-ps2","ENSMUSG00000081929","Rps11-ps2_ENSMUSG00000081929",FALSE,TRUE
"10382848",0.14970030031392,-0.0627159238743928,0.362116524502232,10.3487305908836,1.51723362421928,0.152337030935985,0.423995349966467,-5.30972113696116,"common","Mettl23","ENSMUSG00000090266","Mettl23_ENSMUSG00000090266",FALSE,TRUE
"10382985",0.0583186596985263,-0.128932826286323,0.245570145683376,7.98348390339338,0.670501468561318,0.51387793165117,0.741841311317966,-6.187802690348,"common","Afmid","ENSMUSG00000017718","Afmid_ENSMUSG00000017718",FALSE,TRUE
"10383061",-0.0116846228506714,-0.264861094907961,0.241491849206618,10.3516241931152,-0.099359369554036,0.92231741923894,0.966191462923061,-6.413892802488,"common","Ccdc40","ENSMUSG00000039963","Ccdc40_ENSMUSG00000039963",FALSE,TRUE
"10383088",-0.167152964310669,-0.33954068549569,0.00523475687435185,9.27758121697696,-2.08749395279225,0.0563780006349285,0.280053359030247,-4.451985328753,"common","Gaa","ENSMUSG00000025579","Gaa_ENSMUSG00000025579",FALSE,TRUE
"10383235",-0.0118589527627257,-0.229083437406828,0.205365531881377,8.34157292255011,-0.117531704772928,0.908174341481435,0.958964596553766,-6.41183269780681,"common","Endov","ENSMUSG00000039850","Endov_ENSMUSG00000039850",FALSE,TRUE
"10383282",0.0115874900459679,-0.171436013350659,0.194610993442594,9.19024178160385,0.136301294894535,0.8936004847269,0.952846900860427,-6.40934329144608,"common","Chmp6","ENSMUSG00000025371","Chmp6_ENSMUSG00000025371",FALSE,TRUE
"10383289",-0.0656372535759933,-0.247262360086345,0.115987852934358,10.7052606893135,-0.778022202663831,0.450015164122952,0.698837523143623,-6.10947482307023,"common","Baiap2","ENSMUSG00000025372","Baiap2_ENSMUSG00000025372",FALSE,TRUE
"10383342",-0.121612044862867,-0.329313938647124,0.0860898489213895,10.5484373796243,-1.2605312204559,0.228890071444057,0.504429162205472,-5.6344922649128,"common","0610009L18Rik","ENSMUSG00000043644","0610009L18Rik_ENSMUSG00000043644",FALSE,TRUE
"10383365",0.0148374350446604,-0.216136296256531,0.245811166345851,11.7300935396215,0.138297303495644,0.89205291714647,0.951702191120926,-6.40905696212296,"common","Hgs","ENSMUSG00000025793","Hgs_ENSMUSG00000025793",FALSE,TRUE
"10383423",-0.0607097197909373,-0.247859363861693,0.126439924279818,10.0771784713689,-0.69837180067428,0.496832981595331,0.729871004164546,-6.16853284668553,"common","Anapc11","ENSMUSG00000025135","Anapc11_ENSMUSG00000025135",FALSE,TRUE
"10383429",-0.0186129186111167,-0.248979874553693,0.21175403733146,8.82099653801492,-0.173944926726693,0.864497456121244,0.940135887440678,-6.40324484510467,"only_in_df1","Npb","ENSMUSG00000044034","Npb_ENSMUSG00000044034",FALSE,TRUE
"10383453",0.0684758519102463,-0.124148915559035,0.261100619379528,8.23374388805824,0.765319516585819,0.457290439454185,0.704953341449343,-6.11928521261622,"common","Lrrc45","ENSMUSG00000025145","Lrrc45_ENSMUSG00000025145",FALSE,TRUE
"10383532",0.0670910071886028,-0.113190592933589,0.247372607310795,8.57776028396406,0.801180516820584,0.436941076536539,0.688930083123098,-6.09121136221946,"common","Narf","ENSMUSG00000000056","Narf_ENSMUSG00000000056",FALSE,TRUE
"10383545",-0.0272787925691566,-0.196282697268098,0.141725112129785,10.7114378127195,-0.347492852876311,0.733594309450755,0.870937270738116,-6.35617316261898,"common","Foxk2","ENSMUSG00000039275","Foxk2_ENSMUSG00000039275",FALSE,TRUE
"10383556",-0.199170012333849,-0.412382680238226,0.0140426555705272,8.98384527658016,-2.01107569680901,0.0647853000277807,0.297173466017854,-4.57586282187403,"common","Fn3krp","ENSMUSG00000039253","Fn3krp_ENSMUSG00000039253",FALSE,TRUE
"10383625",0.141244686368773,-0.0692366022335534,0.351725974971099,11.9219012854016,1.44469475692517,0.171416723955493,0.445960772991077,-5.40595994751283,"common","Ptchd3","ENSMUSG00000039198","Ptchd3_ENSMUSG00000039198",FALSE,TRUE
"10383632",0.269080225849258,0.0909581707136692,0.447202280984846,9.15023051180922,3.2522322957105,0.00605180792261369,0.118897769133537,-2.37299750410337,"common","Sfi1","ENSMUSG00000023764","Sfi1_ENSMUSG00000023764",FALSE,TRUE
"10383708",-0.0689600528028707,-0.26806150942484,0.130141403819098,10.3509121831865,-0.745659611008822,0.468694489770463,0.711302760859026,-6.13417716651596,"common","Rnf185","ENSMUSG00000020448","Rnf185_ENSMUSG00000020448",FALSE,TRUE
"10383731",0.0991447324151311,-0.0779618808175004,0.276251345647763,8.29646576959238,1.2051811731827,0.248893077693285,0.526189698775838,-5.69845590413663,"common","Smtn","ENSMUSG00000020439","Smtn_ENSMUSG00000020439",FALSE,TRUE
"10383758",-0.0959624460644337,-0.269775705187597,0.0778508130587291,12.0364353938297,-1.18860041753789,0.255143644916931,0.532293097795177,-5.71717106135889,"only_in_df1","Tug1","ENSMUSG00000056579","Tug1_ENSMUSG00000056579",FALSE,TRUE
"10383810",0.145842225987417,-0.0327398090383347,0.324424261013168,7.93159304030663,1.75817859582405,0.101418798977232,0.362413663097402,-4.9674712234467,"only_in_df2","4930556J24Rik","ENSMUSG00000034493","4930556J24Rik_ENSMUSG00000034493",FALSE,TRUE
"10383813",-0.0175434918176207,-0.189534723047421,0.154447739412179,8.16513338933227,-0.219597405701607,0.829479699218487,0.922089671438055,-6.39387381124051,"common","Mtfp1","ENSMUSG00000004748","Mtfp1_ENSMUSG00000004748",FALSE,TRUE
"10383887",-0.148363079706741,-0.329056707620799,0.0323305482073177,9.52191683325249,-1.76766708068793,0.0997638959230284,0.359026214629419,-4.953337074512,"common","Uqcr10","ENSMUSG00000059534","Uqcr10_ENSMUSG00000059534",FALSE,TRUE
"10383897",-0.0370892815436179,-0.26264974936868,0.188471186281444,10.8992249563668,-0.353999709769962,0.72882248937217,0.868285978734427,-6.35380741542582,"common","Nf2","ENSMUSG00000009073","Nf2_ENSMUSG00000009073",FALSE,TRUE
"10383920",0.0961880602773591,-0.131688241088193,0.324064361642911,9.13060017987434,0.908739648763372,0.379470103762354,0.645086826237166,-6.00009659277386,"common","Nefh","ENSMUSG00000020396","Nefh_ENSMUSG00000020396",FALSE,TRUE
"10383932",-0.0450845724409961,-0.210331800073649,0.120162655191657,9.47169038985494,-0.587369302420781,0.56667816666141,0.777206557623061,-6.24089971834157,"common","Gas2l1","ENSMUSG00000034201","Gas2l1_ENSMUSG00000034201",FALSE,TRUE
"10383943",-0.0152094468698996,-0.21179375985854,0.181374866118741,12.113959949979,-0.166564341791669,0.87018882640947,0.942920844481273,-6.40455671108588,"common","Ewsr1","ENSMUSG00000009079","Ewsr1_ENSMUSG00000009079",FALSE,TRUE
"10383953",0.0612450891796613,-0.118579184815454,0.241069363174777,8.55726293809315,0.733230340962097,0.475994055052995,0.716074880799214,-6.14340836615712,"common","Emid1","ENSMUSG00000034164","Emid1_ENSMUSG00000034164",FALSE,TRUE
"10383982",0.268929483082159,0.042119211911017,0.495739754253301,9.9684140498155,2.55266116463487,0.0235546496466206,0.203397354582933,-3.65512392884432,"common","Znrf3","ENSMUSG00000041961","Znrf3_ENSMUSG00000041961",FALSE,TRUE
"10383993",-0.0413409515912414,-0.211686191653242,0.129004288470759,10.7284870049194,-0.522477915842631,0.609829254813657,0.80507056419955,-6.27770958059491,"common","Ccdc117","ENSMUSG00000020482","Ccdc117_ENSMUSG00000020482",FALSE,TRUE
"10384015",-0.0197869774098313,-0.191862070919984,0.152288116100321,12.905431952286,-0.247559111692082,0.808211553465322,0.910945166494707,-6.38706853271354,"common","Pgam2","ENSMUSG00000020475","Pgam2_ENSMUSG00000020475",FALSE,TRUE
"10384032",-0.04118734907301,-0.2840045796293,0.20162988148328,9.68489777678026,-0.365175650010785,0.720653956236368,0.865544029122698,-6.34964365058143,"common","Pold2","ENSMUSG00000020471","Pold2_ENSMUSG00000020471",FALSE,TRUE
"10384051",0.00723979776459851,-0.177972983219283,0.19245257874848,8.23687440270163,0.0841536493500353,0.934172947277462,0.971885518645314,-6.41535169092771,"common","Gck","ENSMUSG00000041798","Gck_ENSMUSG00000041798",FALSE,TRUE
"10384100",-0.0908194164938614,-0.365478911205291,0.183840078217568,10.68322809987,-0.71187142835492,0.488698918678691,0.724537498388124,-6.15893720939113,"only_in_df1","Rps15a-ps6",NA,"Rps15a-ps6_NA",FALSE,TRUE
"10384145",-0.194929089774619,-0.384954448865494,-0.00490373068374472,9.66667774835748,-2.20842454267115,0.0451156169347453,0.257135709224762,-4.25139568754521,"common","H2az2","ENSMUSG00000041126","H2az2_ENSMUSG00000041126",FALSE,TRUE
"10384152",-0.0995588782396852,-0.282785814389022,0.0836680579096519,9.3564619660204,-1.16979065335134,0.262380942907623,0.539286687884903,-5.73814916725563,"common","Purb","ENSMUSG00000094483","Purb_ENSMUSG00000094483",FALSE,TRUE
"10384183",0.106786483933137,-0.0896697873072002,0.303242755173474,8.4015715617323,1.17022093212025,0.262213638414427,0.539106586164907,-5.73767231131407,"common","Nacad","ENSMUSG00000041073","Nacad_ENSMUSG00000041073",FALSE,TRUE
"10384221",0.119838060295561,-0.108813491069439,0.348489611660561,8.17964718380207,1.12833507975161,0.278887476198704,0.55648145408143,-5.78342118919601,"only_in_df2","Gm11979","ENSMUSG00000082579","Gm11979_ENSMUSG00000082579",FALSE,TRUE
"10384223",-0.0189503045408925,-0.208778366728762,0.170877757646977,8.05257969551341,-0.214918228050553,0.833052914586187,0.923827169379382,-6.39493365945159,"common","Igfbp3","ENSMUSG00000020427","Igfbp3_ENSMUSG00000020427",FALSE,TRUE
"10384322",0.0307505846342512,-0.18868831384993,0.250189483118433,9.37655454342592,0.301687443215769,0.76750065554836,0.890342151072375,-6.37160506042429,"common","Hus1","ENSMUSG00000020413","Hus1_ENSMUSG00000020413",FALSE,TRUE
"10384335",-0.125615738227601,-0.317528520986096,0.0662970445308952,11.5645941322801,-1.40915129508669,0.181471033263578,0.455606516609642,-5.45187249587038,"common","Sun3","ENSMUSG00000040985","Sun3_ENSMUSG00000040985",FALSE,TRUE
"10384349",-0.157209749115807,-0.382659125627945,0.0682396273963312,10.5678794666224,-1.50123232768496,0.156384059453206,0.428835087334887,-5.33123735835328,"only_in_df1","Polr2c","ENSMUSG00000031783","Polr2c_ENSMUSG00000031783",FALSE,TRUE
"10384363",0.189570021159911,0.0062108432783943,0.372929199041427,8.17421543243418,2.225791489067,0.0436829391392744,0.254413984428857,-4.22216281511281,"only_in_df2","Gm26458","ENSMUSG00000064766","Gm26458_ENSMUSG00000064766",FALSE,TRUE
"10384373",-0.11421714625475,-0.305670747096879,0.0772364545873791,11.1554241994131,-1.28435546502672,0.220681871830245,0.49803756102663,-5.60626766635241,"common","Fignl1","ENSMUSG00000035455","Fignl1_ENSMUSG00000035455",FALSE,TRUE
"10384448",-0.270077402770466,-0.462233468994367,-0.0779213365465659,9.58462641012466,-3.0258794444723,0.00941871776391209,0.144901499596533,-2.79409614778259,"only_in_df1","Sec61g","ENSMUSG00000078974","Sec61g_ENSMUSG00000078974",FALSE,TRUE
"10384452",-0.122968460389639,-0.359308763880259,0.113371843100981,9.44593132282269,-1.12014286942215,0.28224077065572,0.560460527082547,-5.79220903422434,"only_in_df2","Gm12663","ENSMUSG00000101316","Gm12663_ENSMUSG00000101316",FALSE,TRUE
"10384474",-0.171115053099697,-0.371900612793404,0.0296705065940099,9.83146265155773,-1.83473443808548,0.0887361043703569,0.342271890248261,-4.8521288741946,"common","Pno1","ENSMUSG00000020116","Pno1_ENSMUSG00000020116",FALSE,TRUE
"10384483",-0.00578400923263818,-0.171799965166982,0.160231946701706,8.51627388455409,-0.0750061059470111,0.941313102296838,0.976127079696175,-6.41611299156738,"only_in_df2","Gm12015","ENSMUSG00000082797","Gm12015_ENSMUSG00000082797",FALSE,TRUE
"10384486",-0.219020117142229,-0.388921077561315,-0.0491191567231424,7.9050609158324,-2.77527258105497,0.0153378669989859,0.174466426694791,-3.25446930512416,"common","Etaa1","ENSMUSG00000016984","Etaa1_ENSMUSG00000016984",FALSE,TRUE
"10384504",-0.180860741746346,-0.412051927019285,0.0503304435265933,8.38524195950414,-1.68418776503423,0.115178383753257,0.375120294615504,-5.07605543239906,"common","Meis1","ENSMUSG00000020160","Meis1_ENSMUSG00000020160",FALSE,TRUE
"10384522",-0.0148164158827233,-0.182112815503694,0.152479983738248,11.5151519835424,-0.190666343096405,0.851632565686469,0.932909695603705,-6.40006335396007,"common","Actr2","ENSMUSG00000020152","Actr2_ENSMUSG00000020152",FALSE,TRUE
"10384555",-0.140949796077637,-0.311393768158308,0.0294941760030347,11.4298970772805,-1.78032904536046,0.0975928753653301,0.355643576270798,-4.93440339054416,"common","Aftph","ENSMUSG00000049659","Aftph_ENSMUSG00000049659",FALSE,TRUE
"10384579",-0.301552587514818,-0.493106499799066,-0.10999867523057,8.80936007449635,-3.38913996608559,0.00463092012488053,0.105066972505117,-2.11699816392068,"common","Ugp2","ENSMUSG00000001891","Ugp2_ENSMUSG00000001891",FALSE,TRUE
"10384595",0.240953046997251,0.0186444522265535,0.463261641767948,7.99561137490892,2.33342389601376,0.0357163093794413,0.238888763345225,-4.03880635002193,"common","4932414J04Rik","ENSMUSG00000078962","4932414J04Rik_ENSMUSG00000078962",FALSE,TRUE
"10384603",-0.263731146534341,-0.454227642232855,-0.0732346508358276,10.0200379910414,-2.98051906246606,0.0102902640665283,0.150190305410073,-2.87798049217516,"common","Mdh1","ENSMUSG00000020321","Mdh1_ENSMUSG00000020321",FALSE,TRUE
"10384717",-0.0359390673673919,-0.249250501897691,0.177372367162908,11.3803922252812,-0.362718860463021,0.722446629512688,0.865611371376798,-6.3505698430596,"common","Pex13","ENSMUSG00000020283","Pex13_ENSMUSG00000020283",FALSE,TRUE
"10384762",0.229939821531871,-0.00824250242318536,0.468122145486928,8.00661117217967,2.07836649938919,0.0573262812692246,0.281198354673538,-4.46690368354408,"only_in_df2","A830031A19Rik","ENSMUSG00000055010","A830031A19Rik_ENSMUSG00000055010",FALSE,TRUE
"10384766",0.0381454812811595,-0.142234735522092,0.218525698084411,8.1712528042295,0.455272759846858,0.656169536026074,0.830362247186688,-6.31146781207081,"only_in_df2","","ENSMUSG00000140631","_ENSMUSG00000140631",FALSE,TRUE
"10384776",0.0387273012336385,-0.169049703024751,0.246504305492028,9.18138743468852,0.401270492762726,0.694518349614106,0.850998681665296,-6.33533135832469,"common","5730522E02Rik","ENSMUSG00000032985","5730522E02Rik_ENSMUSG00000032985",FALSE,TRUE
"10384780",0.0758303952052212,-0.112724539271765,0.264385329682207,10.5697831427367,0.865810580990251,0.401762132131899,0.662872735967967,-6.03768985752538,"only_in_df2","6820445E23Rik","ENSMUSG00000120289","6820445E23Rik_ENSMUSG00000120289",FALSE,TRUE
"10384782",-0.118275829337818,-0.308914292942376,0.0723626342667396,9.63043334972617,-1.33568160409451,0.203798565162821,0.478465731785973,-5.54407968009924,"common","Vrk2","ENSMUSG00000064090","Vrk2_ENSMUSG00000064090",FALSE,TRUE
"10384883",0.135380053771142,-0.104614980480283,0.375375088022566,9.27445870232893,1.2144227613447,0.245461331618612,0.52286953150801,-5.68793469632691,"common","Fem1al","ENSMUSG00000078157","Fem1al_ENSMUSG00000078157",FALSE,TRUE
"10384930",0.0479710008917637,-0.122754889302175,0.218696891085702,12.3988928103024,0.604918499143844,0.555293853417284,0.769477712902865,-6.23024237054622,"common","Cimip6","ENSMUSG00000040919","Cimip6_ENSMUSG00000040919",FALSE,TRUE
"10384936",0.115739039258674,-0.0754461662492292,0.306924244766577,8.7589448280331,1.30329600112176,0.214325446087865,0.490113785952819,-5.58353678845978,"common","Acyp2","ENSMUSG00000060923","Acyp2_ENSMUSG00000060923",FALSE,TRUE
"10384968",-0.0602465159407171,-0.329427425982206,0.208934394100772,10.4867604748233,-0.481842553393503,0.637657348604339,0.818893435105317,-6.29865649236337,"common","Bod1","ENSMUSG00000044502","Bod1_ENSMUSG00000044502",FALSE,TRUE
"10385004",-0.0965274933775539,-0.265674604069869,0.0726196173147607,10.4788217943294,-1.22858134549422,0.24027559801567,0.516665450499244,-5.67169166129865,"common","Nprl3","ENSMUSG00000020289","Nprl3_ENSMUSG00000020289",FALSE,TRUE
"10385022",-0.151007620184141,-0.340467743592485,0.0384525032242025,12.3445472938958,-1.71592586019755,0.109086978504839,0.371709894198956,-5.02983809453679,"common","Efcab9","ENSMUSG00000044056","Efcab9_ENSMUSG00000044056",FALSE,TRUE
"10385027",-0.0325081353654802,-0.222528662403301,0.157512391672341,10.2106616035541,-0.368306185912729,0.71837214191356,0.865167296192602,-6.34845458462396,"common","Smim23","ENSMUSG00000020270","Smim23_ENSMUSG00000020270",FALSE,TRUE
"10385036",0.127865614118869,-0.0527035675010136,0.308434795738752,8.28033201117646,1.52450064004877,0.150528579385642,0.422611277501498,-5.2998968295683,"common","Fgf18","ENSMUSG00000057967","Fgf18_ENSMUSG00000057967",FALSE,TRUE
"10385043",-0.0889810945509969,-0.317637182903068,0.139674993801074,11.4333500442879,-0.837784740720317,0.416779182265264,0.675164339640582,-6.06135664934029,"common","Npm1","ENSMUSG00000057113","Npm1_ENSMUSG00000057113",FALSE,TRUE
"10385052",-0.0229205317357942,-0.202928165677794,0.157087102206206,11.4425561094721,-0.27412663633426,0.788148904359264,0.901856878049647,-6.37985519497818,"common","Ranbp17","ENSMUSG00000040594","Ranbp17_ENSMUSG00000040594",FALSE,TRUE
"10385081",-0.290222618771753,-0.499858549866066,-0.0805866876774393,8.06347111284848,-2.98045800389721,0.0102914894339261,0.150190305410073,-2.87809326500336,"common","Anp32-ps","ENSMUSG00000069913","Anp32-ps_ENSMUSG00000069913",FALSE,TRUE
"10385118",0.265225888258169,0.0583878878563114,0.472063888660027,8.16114753542319,2.76059726836013,0.0157801573493603,0.175681862689828,-3.28115913385053,"common","Dock2","ENSMUSG00000020143","Dock2_ENSMUSG00000020143",FALSE,TRUE
"10385159",0.00308239781368114,-0.187934968273052,0.194099763900414,10.6593790188763,0.034740279448718,0.972796721842129,0.988813056468496,-6.41842421804707,"common","Rars1","ENSMUSG00000018848","Rars1_ENSMUSG00000018848",FALSE,TRUE
"10385203",-0.182144543945537,-0.361061719595841,-0.00322736829523251,8.26386779808154,-2.19170250877295,0.0465366514435448,0.258898280192452,-4.27944557843098,"common","Tenm2","ENSMUSG00000049336","Tenm2_ENSMUSG00000049336",FALSE,TRUE
"10385239",-0.206855897277963,-0.389155234724146,-0.0245565598317802,9.31250496284238,-2.44286961931159,0.0290412746429123,0.219306060193736,-3.84883089431372,"common","Mat2b","ENSMUSG00000042032","Mat2b_ENSMUSG00000042032",FALSE,TRUE
