"ProbeID","logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","ENSEMBL","GENE_ID"
"10368092",-0.195905385918286,-0.388186645039181,-0.00362412679739113,8.39424009615471,-2.19344571455769,0.0463865790657097,0.25873476808358,-4.27652600324959,"Hebp2","ENSMUSG00000019853","ENSMUSG00000019853"
"10369132",0.0654946164951329,-0.137969231705054,0.26895846469532,10.7522909147401,0.693004127354397,0.500089453339061,0.732856150233859,-6.17230085787553,"Fam184a","ENSMUSG00000019856","ENSMUSG00000019856"
"10363163",-0.217081351060445,-0.432236940737238,-0.00192576138365111,9.52753642721223,-2.17213770520067,0.0482524526908085,0.262533444044029,-4.31214030457009,"Asf1a","ENSMUSG00000019857","ENSMUSG00000019857"
"10369086",-0.0689434472663888,-0.257851949313461,0.119965054780684,10.0724683248718,-0.785703997193368,0.44565119281201,0.695951307284476,-6.10347068684981,"Gopc","ENSMUSG00000019861","ENSMUSG00000019861"
"10361818",0.19940566166106,0.00953603308564002,0.389275290236479,9.02926520580833,2.26099424048049,0.0409091260237006,0.249010273916876,-4.16259935288422,"Nmbr","ENSMUSG00000019865","ENSMUSG00000019865"
"10368011",-0.0301196551685093,-0.223946410741832,0.163707100404813,9.55025297170384,-0.334544381964891,0.743124139787556,0.877291747204296,-6.36075268730912,"Vta1","ENSMUSG00000019868","ENSMUSG00000019868"
"10363231",-0.0564734903925881,-0.238092026145927,0.12514504536075,9.96836857060097,-0.669425008027511,0.514543021678894,0.742093447325386,-6.18853229210543,"Smpdl3a","ENSMUSG00000019872","ENSMUSG00000019872"
"10369761",-0.109107136248644,-0.324075787538836,0.105861515041547,8.70772919632592,-1.09268629797876,0.293701491117418,0.56953125595628,-5.82127533669925,"Reep3","ENSMUSG00000019873","ENSMUSG00000019873"
"10363195",-0.131114585797804,-0.294813934469002,0.0325847628733937,11.2082888936879,-1.72433454086889,0.107521386111155,0.369846549713015,-5.01750199982967,"Hsf2","ENSMUSG00000019878","ENSMUSG00000019878"
"10362379",-0.165618580576335,-0.35476911556639,0.0235319544137192,10.0451954161026,-1.88503299426861,0.0811965944503785,0.329417430033383,-4.77477807436672,"Echdc1","ENSMUSG00000019883","ENSMUSG00000019883"
"10362314",-0.0887070280693331,-0.260499016079846,0.0830849599411801,8.46251364147885,-1.11166157894328,0.285744396527929,0.563040102027113,-5.80125130514661,"Ptprk","ENSMUSG00000019889","ENSMUSG00000019889"
"10363118",0.211062451376036,-0.100004721983463,0.522129624735535,8.07495345185754,1.46074452445944,0.167031160265906,0.440853934391566,-5.38495658964922,"Dcbld1","ENSMUSG00000019891","ENSMUSG00000019891"
"10372151",0.0604496315847042,-0.111919533949327,0.232818797118736,11.6467303499493,0.755007996100337,0.463250039577394,0.708455578143871,-6.12714025627711,"Lrriq1","ENSMUSG00000019892","ENSMUSG00000019892"
"10366186",0.0473316145905601,-0.134707258445907,0.229370487627027,8.97806396503725,0.559763599025924,0.584835453101781,0.788199582464092,-6.25706089092537,"Ccdc59","ENSMUSG00000019897","ENSMUSG00000019897"
"10368409",-0.145043677623043,-0.324997776964831,0.034910421718746,9.59113578443701,-1.73521994346401,0.105524108171791,0.36751744708187,-5.00147634560403,"Lama2","ENSMUSG00000019899","ENSMUSG00000019899"
"10363350",-0.235141915904679,-0.456681603284734,-0.0136022285246236,9.46569713351566,-2.2850514647759,0.0391099503919888,0.245091370770187,-4.12166316985389,"P4ha1","ENSMUSG00000019916","ENSMUSG00000019916"
"10363905",-0.240123354405186,-0.479892141445748,-0.000354567364623498,10.128489129639,-2.15605198154015,0.0497072577848219,0.265458456314525,-4.33891937829265,"Zwint","ENSMUSG00000019923","ENSMUSG00000019923"
"10365974",-0.312887124553444,-0.657917884628955,0.0321436355220681,11.3537965579761,-1.95230357322978,0.0720187495969636,0.312303380332881,-4.66948732979895,"Dcn","ENSMUSG00000019929","ENSMUSG00000019929"
"10365991",0.183165291011007,-0.0273950193165335,0.393725601338548,10.5423993301897,1.87276869114913,0.0829796946220235,0.331947988291832,-4.79374955553987,"Epyc","ENSMUSG00000019936","ENSMUSG00000019936"
"10369815",-0.168920890371478,-0.425884348193937,0.0880425674509805,9.34985148095154,-1.41523795111713,0.179715408435289,0.454132957837526,-5.44406952190753,"Cdk1","ENSMUSG00000019942","ENSMUSG00000019942"
"10369806",0.184238362469969,-0.00258464792024038,0.371061372860178,12.7034481212093,2.12308396876121,0.0528176590364115,0.272591250293533,-4.39350972845976,"Cabcoco1","ENSMUSG00000019945","ENSMUSG00000019945"
"10371830",-0.164032255579754,-0.387517738440642,0.0594532272811342,9.48467501884625,-1.58014670998036,0.137276787516282,0.406013594833775,-5.22359763875555,"Actr6","ENSMUSG00000019948","ENSMUSG00000019948"
"10366052",-0.149300484696221,-0.315221593430765,0.0166206240383237,9.03712472360986,-1.93721154428625,0.0739915696243276,0.315462783995656,-4.69328684649741,"Kitl","ENSMUSG00000019966","ENSMUSG00000019966"
"10362073",-0.163649594351373,-0.354787879839751,0.0274886911370043,7.9426104997582,-1.84325202209309,0.0874166707813353,0.339865702623829,-4.83911566964752,"Sgk1","ENSMUSG00000019970","ENSMUSG00000019970"
"10366073",-0.0896896193360671,-0.272357164963821,0.0929779262916868,10.9333273437475,-1.05705664140542,0.309087512714249,0.584517369829359,-5.85809564561178,"Cep290","ENSMUSG00000019971","ENSMUSG00000019971"
"10371907",-0.192149478200558,-0.376743591386007,-0.00755536501510956,10.0479499104426,-2.24098440541024,0.0424647733968092,0.252205538180362,-4.19650630670538,"Nedd1","ENSMUSG00000019988","ENSMUSG00000019988"
"10361995",-0.115648559664007,-0.344134562113597,0.112837442785584,9.54214702875783,-1.08967779420914,0.294978157571931,0.571163857991878,-5.82442379216795,"Mtfr2","ENSMUSG00000019992","ENSMUSG00000019992"
"10362171",-0.169669589959972,-0.354563290971762,0.0152241110518177,8.96157578618701,-1.97560158731826,0.0690672837667606,0.306327135587039,-4.63255086199147,"Stx7","ENSMUSG00000019998","ENSMUSG00000019998"
"10368162",-0.159368171594518,-0.360753961830518,0.0420176186414815,9.8481593544983,-1.70368868281258,0.111401243828326,0.371709894198956,-5.04772287411499,"Pex7","ENSMUSG00000020003","ENSMUSG00000020003"
"10361897",-0.314626159791412,-0.498957757217073,-0.130294562365751,9.0185557845948,-3.67462067894304,0.00265490534252656,0.0869735445279183,-1.58249889276683,"Ifngr1","ENSMUSG00000020009","ENSMUSG00000020009"
"10371916",0.282522047260096,0.100246403462423,0.464797691057769,11.4653037224007,3.33688450866026,0.00512877112319152,0.109735660657132,-2.21477861958663,"Cfap54","ENSMUSG00000020014","ENSMUSG00000020014"
"10365729",0.00536626367039644,-0.188453475929946,0.199186003270739,10.3485273848887,0.0596062052638869,0.953345121213806,0.980940435423888,-6.41719711701944,"Cdk17","ENSMUSG00000020015","ENSMUSG00000020015"
"10371981",-0.0644087225165531,-0.320200127821756,0.191382682788649,10.7153920754237,-0.542096008397976,0.596612495002105,0.795989081322101,-6.26701474299557,"Snrpf","ENSMUSG00000020018","ENSMUSG00000020018"
"10365891",0.039997674669574,-0.132327924655288,0.212323273994436,9.21424492157305,0.499692024728012,0.62535993436149,0.812580303831114,-6.28965627541551,"Tmcc3","ENSMUSG00000020023","ENSMUSG00000020023"
"10365339",-0.194062536592487,-0.388974410594967,0.000849337409993767,9.7784281734097,-2.1434871219106,0.050872001502705,0.268185614924107,-4.35977205158394,"4930463O16Rik","ENSMUSG00000020033","ENSMUSG00000020033"
"10365384",0.201841320427394,0.0035328222826452,0.400149818572144,11.2229170392019,2.19122122033023,0.0465781655486881,0.258898280192452,-4.28025146900982,"Rfx4","ENSMUSG00000020037","ENSMUSG00000020037"
"10371400",-0.11078056251233,-0.291514818791562,0.0699536937669024,10.3799186502944,-1.31959469720445,0.208974102496387,0.484220050688611,-5.56377172657702,"Cry1","ENSMUSG00000020038","ENSMUSG00000020038"
"10365559",-0.0633818136617864,-0.258854733656248,0.132091106332675,8.64440885515535,-0.698064469679402,0.497019093328234,0.729871004164546,-6.16874931609909,"Igf1","ENSMUSG00000020053","ENSMUSG00000020053"
"10365590",-0.113376249974739,-0.337196852719635,0.110444352770156,9.91069189941667,-1.09053472542388,0.294614095223382,0.570749660833204,-5.82352773407949,"Washc3","ENSMUSG00000020056","ENSMUSG00000020056"
"10371607",0.217681924166227,0.0302746236072995,0.405089224725154,10.5833966005413,2.50065244124322,0.0260163618438459,0.211323732144955,-3.74724717456063,"Dram1","ENSMUSG00000020057","ENSMUSG00000020057"
"10365627",-0.0527840683033094,-0.324055414961856,0.218487278355237,11.2719034009317,-0.418905834065599,0.681892142030342,0.84498227989893,-6.32786026834996,"Sycp3","ENSMUSG00000020059","ENSMUSG00000020059"
"10363641",-0.0388691301687137,-0.206758562027914,0.129020301690486,12.4243963122435,-0.498423986438437,0.626229785548597,0.812580303831114,-6.29030606239494,"Herc4","ENSMUSG00000020064","ENSMUSG00000020064"
"10369704",0.0249394046318493,-0.154324080929586,0.204202890193285,11.1425896993089,0.299510268852596,0.769125330029806,0.891146231316901,-6.37228513697827,"Hnrnph3","ENSMUSG00000020069","ENSMUSG00000020069"
"10363622",0.152151371625413,-0.0580250818534362,0.362327825104263,8.10035289742902,1.55850889137373,0.142306045328337,0.412766154642841,-5.25348933813402,"Pbld2","ENSMUSG00000020072","ENSMUSG00000020072"
"10369630",-0.24297594256776,-0.442044970012877,-0.0439069151226431,10.5220161302225,-2.62770769455254,0.0203949482413741,0.192537262159555,-3.52113356171107,"Ddx21","ENSMUSG00000020075","ENSMUSG00000020075"
"10369604",-0.099242722922022,-0.275691020467923,0.0772055746238791,12.0174178833432,-1.21087321071408,0.246775015528842,0.523982096253064,-5.69198331573458,"Vps26a","ENSMUSG00000020078","ENSMUSG00000020078"
"10369586",-0.0705236843218822,-0.251892968039339,0.110845599395574,9.75072899930578,-0.837121944705241,0.417138746318584,0.675638514462366,-6.06190790531899,"Supv3l1","ENSMUSG00000020079","ENSMUSG00000020079"
"10369525",-0.0574469838119797,-0.244995828644518,0.130101861020559,8.83196269233361,-0.659432442950964,0.520740657950423,0.746500293427441,-6.19525274055061,"Fam241b","ENSMUSG00000020083","ENSMUSG00000020083"
"10363522",-0.0446647313167024,-0.222681869578551,0.133352406945146,9.33757174059603,-0.5401574651426,0.597912010215017,0.796723302262405,-6.26808834025419,"Tysnd1","ENSMUSG00000020087","ENSMUSG00000020087"
"10363512",-0.0765892794221274,-0.257097325836251,0.103918766991997,11.1595191308289,-0.913458643263633,0.377072251983149,0.642803098365415,-5.99586612190682,"Sar1a","ENSMUSG00000020088","ENSMUSG00000020088"
"10369474",0.130874354070365,-0.0481938209482179,0.309942529088947,9.5524253180208,1.57345242347482,0.138816188610858,0.407848733660096,-5.23287546673727,"Eif4ebp2","ENSMUSG00000020091","ENSMUSG00000020091"
"10369413",-0.209696974876641,-0.399446449016515,-0.0199475007367681,10.3168618047662,-2.37918961904914,0.0327642966379312,0.230267629696919,-3.95977359231647,"Sgpl1","ENSMUSG00000020097","ENSMUSG00000020097"
"10369379",0.466363471651435,0.242440773439833,0.690286169863038,9.78531985500525,4.48377570940493,0.000565704447746878,0.0417524115217462,-0.0884976927635783,"Slc29a3","ENSMUSG00000020100","ENSMUSG00000020100"
"10369290",-0.2329466132399,-0.469817676098722,0.00392444961892222,8.40188668469815,-2.11719989553843,0.0533914996609893,0.273314092282388,-4.40321058518215,"Ddit4","ENSMUSG00000020108","ENSMUSG00000020108"
"10363379",-0.358753178679788,-0.552993519016151,-0.164512838343426,8.91831641111626,-3.97625107346749,0.0014820822825464,0.0644518526193282,-1.02012079992576,"Micu1","ENSMUSG00000020111","ENSMUSG00000020111"
"10372853",-0.101605454896165,-0.282125475605356,0.078914565813026,8.92228114050881,-1.21173910011824,0.246454045929769,0.523791515006101,-5.6909965533388,"Tbk1","ENSMUSG00000020115","ENSMUSG00000020115"
"10384474",-0.171115053099697,-0.371900612793404,0.0296705065940099,9.83146265155773,-1.83473443808548,0.0887361043703569,0.342271890248261,-4.8521288741946,"Pno1","ENSMUSG00000020116","ENSMUSG00000020116"
"10372891",0.213383613850923,0.0306452629921264,0.39612196470972,8.08111387791698,2.51390485510588,0.0253665518047663,0.209042753314682,-3.72383328517417,"Srgap1","ENSMUSG00000020121","ENSMUSG00000020121"
"10374366",-0.154723789015298,-0.368689023155744,0.0592414451251473,8.75629296378037,-1.55679472326041,0.142711124738786,0.412811556968459,-5.2558453489659,"Egfr","ENSMUSG00000020122","ENSMUSG00000020122"
"10370780",0.240515343980505,0.0615820065161817,0.419448681444827,11.0028746124348,2.89380323251109,0.0121841022494559,0.158863526271716,-3.03771626972374,"Pcsk4","ENSMUSG00000020131","ENSMUSG00000020131"
"10372478",-0.117649401984549,-0.364229620288856,0.128930816319757,10.6361687738315,-1.02718569637267,0.322437818283858,0.596397128555766,-5.88817108717852,"Rab21","ENSMUSG00000020132","ENSMUSG00000020132"
"10374485",0.0122599013757858,-0.175193816257619,0.19971361900919,9.92596083010746,0.140802507992834,0.890111203379418,0.951568470004756,-6.4086917146568,"Peli1","ENSMUSG00000020134","ENSMUSG00000020134"
"10385118",0.265225888258169,0.0583878878563114,0.472063888660027,8.16114753542319,2.76059726836013,0.0157801573493603,0.175681862689828,-3.28115913385053,"Dock2","ENSMUSG00000020143","ENSMUSG00000020143"
"10374466",-0.12504477509865,-0.29398120231681,0.0438916521195108,11.1800003914118,-1.59352806469701,0.134243565052753,0.40187847652066,-5.20497218789247,"Rab1a","ENSMUSG00000020149","ENSMUSG00000020149"
"10370766",-0.177233757914228,-0.349344697248042,-0.00512281858041408,8.89630177479075,-2.21694767584285,0.0444070804332554,0.255314257450535,-4.23706191088226,"Gamt","ENSMUSG00000020150","ENSMUSG00000020150"
"10384522",-0.0148164158827233,-0.182112815503694,0.152479983738248,11.5151519835424,-0.190666343096405,0.851632565686469,0.932909695603705,-6.40006335396007,"Actr2","ENSMUSG00000020152","ENSMUSG00000020152"
"10364744",-0.110777369719138,-0.355635167798983,0.134080428360707,11.1498499156028,-0.973990186941501,0.347239903696189,0.617759840485052,-5.93990470000157,"Ndufs7","ENSMUSG00000020153","ENSMUSG00000020153"
"10366476",-0.0503671034542683,-0.237153903672408,0.136419696763871,8.56040480035971,-0.580521442044269,0.57115407086593,0.780059176604421,-6.2449776012679,"Ptprb","ENSMUSG00000020154","ENSMUSG00000020154"
"10364728",-0.0380969144153466,-0.226204760810955,0.150010931980262,11.2503568730219,-0.436013928336157,0.669737543461299,0.837937105165643,-6.32031378846619,"Pwwp3a","ENSMUSG00000020156","ENSMUSG00000020156"
"10384504",-0.180860741746346,-0.412051927019285,0.0503304435265933,8.38524195950414,-1.68418776503423,0.115178383753257,0.375120294615504,-5.07605543239906,"Meis1","ENSMUSG00000020160","ENSMUSG00000020160"
"10370833",-0.201939157936966,-0.394816472213769,-0.00906184366016261,8.48960121758332,-2.25401531649237,0.0414454955889967,0.250126472878284,-4.17444006700337,"Uqcr11","ENSMUSG00000020163","ENSMUSG00000020163"
"10366514",-0.0343923803020271,-0.198011899521431,0.129227138917376,10.5923168807456,-0.452527101829555,0.658096310731149,0.831846308652307,-6.31275160675826,"Kcnmb4os1","ENSMUSG00000020164","ENSMUSG00000020164"
"10372618",-0.197105686532441,-0.396223312201171,0.00201193913628972,9.55325067699318,-2.1311151716435,0.052043675804049,0.271023402793121,-4.38024810703936,"Frs2","ENSMUSG00000020170","ENSMUSG00000020170"
"10363970",0.100677471253541,-0.074416474711409,0.275771417218492,9.08509772549856,1.23788026847425,0.236916818831015,0.512628919536974,-5.66094257864451,"Rab36","ENSMUSG00000020175","ENSMUSG00000020175"
"10372668",-0.0963251608740337,-0.279052338860513,0.086402017112446,11.7516141836117,-1.13489078025563,0.276225867962807,0.55309454878324,-5.7763509265041,"Mdm2","ENSMUSG00000020184","ENSMUSG00000020184"
"10366277",0.128584141187672,-0.074032797194748,0.331201079570092,8.80158806369835,1.36624671828282,0.194251744617909,0.46896969386531,-5.50616798486833,"E2f7","ENSMUSG00000020185","ENSMUSG00000020185"
"10366293",0.0492380568229087,-0.147036023161142,0.245512136806959,8.95541681535063,0.54007668192491,0.597966194871256,0.796723302262405,-6.26813299949928,"Csrp2","ENSMUSG00000020186","ENSMUSG00000020186"
"10366310",-0.152749574158814,-0.320393593673201,0.014894445355574,10.6734749476558,-1.96159531222382,0.0708281101090518,0.310032699933928,-4.65478466081527,"Osbpl8","ENSMUSG00000020189","ENSMUSG00000020189"
"10370931",-0.0726814567236886,-0.251171735844843,0.105808822397466,9.87718978909461,-0.876650583794849,0.396051888382636,0.659320211091381,-6.02834957950262,"Mknk2","ENSMUSG00000020190","ENSMUSG00000020190"
"10374325",0.178309309128494,-0.0820131860604127,0.438631804317401,9.52360896678971,1.47461888311442,0.163316073122749,0.436596852382743,-5.36666591021832,"Spmip7","ENSMUSG00000020191","ENSMUSG00000020191"
"10364890",0.251993386049079,0.0283718878091724,0.475614884288986,9.90267149543482,2.42601265107106,0.0299854257902703,0.221190715902998,-3.87830510692451,"Sf3a2","ENSMUSG00000020211","ENSMUSG00000020211"
"10366554",0.120207390841434,-0.0642161339300227,0.304630915612891,10.909158396003,1.40324119065736,0.183189277184211,0.457476364079995,-5.45942545967179,"Mdm1","ENSMUSG00000020212","ENSMUSG00000020212"
"10366362",0.0951902331118254,-0.249671476956613,0.440051943180264,10.9113310002144,0.594244108764829,0.562203578813817,0.773889190994314,-6.23676016770714,"Glipr1l1","ENSMUSG00000020213","ENSMUSG00000020213"
"10366368",-0.0734080587447815,-0.274022038545483,0.12720592105592,10.6737665081636,-0.787771051849602,0.444481516371423,0.695526073506163,-6.10184589755719,"Glipr1l2","ENSMUSG00000020214","ENSMUSG00000020214"
"10370991",0.19487767669984,0.00472105795755651,0.385034295442123,8.7419048985369,2.20631805476947,0.0452923589252601,0.257640066175411,-4.25493445365186,"Jsrp1","ENSMUSG00000020216","ENSMUSG00000020216"
"10515293",-0.129706282174519,-0.430684363497825,0.171271799148788,10.2015400454292,-0.92777702520433,0.369860546615023,0.636750056384817,-5.98291219433335,"Llph","ENSMUSG00000020224","ENSMUSG00000020224"
"10366630",0.0589974374189107,-0.226227380927074,0.344222255764896,11.3684751143301,0.445310881944526,0.663172373550891,0.834824108418958,-6.31608981242985,"Tmbim4","ENSMUSG00000020225","ENSMUSG00000020225"
"10370054",0.0191899583833496,-0.188822648773007,0.227202565539706,9.08676177208592,0.198610336630381,0.845535872298791,0.930846748100095,-6.3984502099901,"Slc5a4b","ENSMUSG00000020226","ENSMUSG00000020226"
"10371154",0.0237528220867589,-0.145883579357187,0.193389223530705,10.2099241997313,0.301448853674902,0.767678642998365,0.890457540381938,-6.37167982484645,"Tektip1","ENSMUSG00000020234","ENSMUSG00000020234"
"10371201",0.0401844912419676,-0.189336163369669,0.269705145853604,8.68492897981473,0.37692433071166,0.712104973438181,0.862001612206093,-6.3451298313276,"Ncln","ENSMUSG00000020238","ENSMUSG00000020238"
"10370180",0.0233343759605386,-0.154811380792046,0.201480132713124,8.70104825907877,0.281992904314162,0.78223785519218,0.898611215300878,-6.37758003030942,"Col6a2","ENSMUSG00000020241","ENSMUSG00000020241"
"10371307",-0.186050546950786,-0.414908557976572,0.042807464074999,8.52007262598875,-1.75017833617674,0.102833006131778,0.364381208423566,-4.97935214245954,"Nfyb","ENSMUSG00000020248","ENSMUSG00000020248"
"10364251",-0.0420034903795844,-0.239556328695022,0.155549347935853,10.0165583412391,-0.457740752077524,0.654439787129679,0.829480395177201,-6.31030742569089,"Pofut2","ENSMUSG00000020260","ENSMUSG00000020260"
"10376196",-0.0603237729352485,-0.262180869503447,0.14153332363295,10.786356410478,-0.643371689006722,0.530791154670102,0.752756092436549,-6.20585593878376,"Hint1","ENSMUSG00000020267","ENSMUSG00000020267"
"10385932",0.0294606221073915,-0.198323532511249,0.257244776726032,9.69675778042022,0.278442725055392,0.784903900626361,0.899957394531234,-6.37861472615715,"Lyrm7","ENSMUSG00000020268","ENSMUSG00000020268"
"10385027",-0.0325081353654802,-0.222528662403301,0.157512391672341,10.2106616035541,-0.368306185912729,0.71837214191356,0.865167296192602,-6.34845458462396,"Smim23","ENSMUSG00000020270","ENSMUSG00000020270"
"10375103",-0.0997200739038456,-0.266515407651474,0.0670752598437827,8.92151445303264,-1.28711148908474,0.219747687241612,0.49673121420763,-5.602976110717,"Fbxw11","ENSMUSG00000020271","ENSMUSG00000020271"
"10375083",-0.421824994175691,-0.683611795009762,-0.160038193341621,9.37535162571424,-3.46898191151843,0.00396243551550168,0.0996077756626075,-1.96750242908009,"Stk10","ENSMUSG00000020272","ENSMUSG00000020272"
"10370376",-0.257784410847583,-0.471729970269499,-0.0438388514256658,8.55264417747209,-2.59400521913333,0.0217596022522406,0.199368887275436,-3.58145519362481,"Pfkl","ENSMUSG00000020277","ENSMUSG00000020277"
"10374706",-0.100171293835533,-0.271071461003873,0.0707288733328065,10.5815848388949,-1.26188061177897,0.228418775736999,0.503934844381025,-5.63290466063569,"Pus10","ENSMUSG00000020280","ENSMUSG00000020280"
"10384717",-0.0359390673673919,-0.249250501897691,0.177372367162908,11.3803922252812,-0.362718860463021,0.722446629512688,0.865611371376798,-6.3505698430596,"Pex13","ENSMUSG00000020283","ENSMUSG00000020283"
"10375038",-0.137738503842479,-0.324519996977178,0.0490429892922215,8.48458266945688,-1.58759232367213,0.135581859440596,0.403505529756985,-5.21324720446836,"Mpg","ENSMUSG00000020287","ENSMUSG00000020287"
"10385004",-0.0965274933775539,-0.265674604069869,0.0726196173147607,10.4788217943294,-1.22858134549422,0.24027559801567,0.516665450499244,-5.67169166129865,"Nprl3","ENSMUSG00000020289","ENSMUSG00000020289"
"10374590",-0.139196581037379,-0.367656306162839,0.0892631440880811,11.2237030965919,-1.31170565304871,0.211550703699459,0.486602974367708,-5.57336211188895,"Xpo1","ENSMUSG00000020290","ENSMUSG00000020290"
"10375014",-0.0601607611139999,-0.235120715019731,0.114799192791732,8.57632675271409,-0.740273389859015,0.471849249964854,0.713519465864504,-6.13819502667485,"4930524B15Rik","ENSMUSG00000020299","ENSMUSG00000020299"
"10375002",0.0379318643073023,-0.138494397149414,0.214358125764019,10.9767219691857,0.462869355336972,0.650851904518613,0.827270306392831,-6.30787666186938,"Cpeb4","ENSMUSG00000020300","ENSMUSG00000020300"
"10364455",-0.024193359098697,-0.212436257251404,0.16404953905401,10.0274322201544,-0.276691006435872,0.786220412360655,0.900609650750899,-6.37912048956089,"Cdc34","ENSMUSG00000020307","ENSMUSG00000020307"
"10384603",-0.263731146534341,-0.454227642232855,-0.0732346508358276,10.0200379910414,-2.98051906246606,0.0102902640665283,0.150190305410073,-2.87798049217516,"Mdh1","ENSMUSG00000020321","ENSMUSG00000020321"
"10364494",0.105379153311209,-0.0868458341589853,0.297604140781404,9.50015565073177,1.18021827594653,0.258349477648506,0.534629412086222,-5.72655284130806,"Fstl3","ENSMUSG00000020325","ENSMUSG00000020325"
"10385271",-0.0701036041100644,-0.289111014059241,0.148903805839112,10.4065221786051,-0.689126592293457,0.502449719193584,0.734438698872214,-6.17500600971463,"Ccng1","ENSMUSG00000020326","ENSMUSG00000020326"
"10364489",0.148522300247957,-0.0278720230986092,0.324916623594524,8.08350701950854,1.8126941533627,0.0922335724334902,0.34689565553695,-4.8856371257167,"Fgf22","ENSMUSG00000020327","ENSMUSG00000020327"
"10375234",0.0953168871369288,-0.0887324361076359,0.279366210381494,10.0705187222369,1.11494411047289,0.284384512742266,0.562050178916051,-5.79775838963774,"Nudcd2","ENSMUSG00000020328","ENSMUSG00000020328"
"10370610",-0.0570222940854624,-0.220641442331148,0.106596854160223,9.40393806228573,-0.750288051053025,0.465993988762355,0.710144169626941,-6.13070320559298,"Polrmt","ENSMUSG00000020329","ENSMUSG00000020329"
"10385248",0.0784430725806466,-0.137899813965105,0.294785959126399,9.14268147271423,0.780601620324755,0.448546812643346,0.697766348367088,-6.107464727145,"Hmmr","ENSMUSG00000020330","ENSMUSG00000020330"
"10376127",-0.0515032921504254,-0.227531343707489,0.124524759406638,9.93374995103179,-0.629898509434778,0.539306391753452,0.759524537474564,-6.21456145153611,"Meikin","ENSMUSG00000020332","ENSMUSG00000020332"
"10385665",0.913156935394274,0.443523923181535,1.38278994760701,9.69399065212993,4.18604869846291,0.00099226392177939,0.0538414918997952,-0.632242699725616,"Zfp354b","ENSMUSG00000020335","ENSMUSG00000020335"
"10375578",-0.114017611706076,-0.341879636785914,0.113844413373763,8.39171020464042,-1.07725237165431,0.300294801985306,0.577114100943681,-5.83735046203871,"Flt4","ENSMUSG00000020357","ENSMUSG00000020357"
"10385557",-0.153184167982163,-0.327223125339153,0.0208547893748265,10.9004967981381,-1.89489382776646,0.0797881212013916,0.326027037989133,-4.75947345167891,"Cnot6","ENSMUSG00000020362","ENSMUSG00000020362"
"10375487",-0.18660253586103,-0.382294731709929,0.00908965998786976,10.8447353686391,-2.05287027756206,0.060053899807042,0.286542527744144,-4.50840250487602,"Rack1","ENSMUSG00000020372","ENSMUSG00000020372"
"10385616",-0.046748827785342,-0.244591143222321,0.151093487651637,8.83693109364151,-0.508708519948472,0.619191600259769,0.81029679703739,-6.28499011044591,"Rufy1","ENSMUSG00000020375","ENSMUSG00000020375"
"10375667",-0.215342403856631,-0.393441497537504,-0.0372433101757579,9.53360836159421,-2.60306683685303,0.021384232055585,0.197541763298755,-3.5652596321259,"Rnf130","ENSMUSG00000020376","ENSMUSG00000020376"
"10385842",-0.109664909949659,-0.385224430190839,0.165894610291521,10.0841842282097,-0.856780825054744,0.406560622032638,0.66586393650648,-6.04539119737967,"Rad50","ENSMUSG00000020380","ENSMUSG00000020380"
"10375704",-0.0017787692047201,-0.226996419415555,0.223438881006115,10.3653029786239,-0.017003356126644,0.986683382015699,0.994540978405105,-6.41890432633644,"Mrnip","ENSMUSG00000020381","ENSMUSG00000020381"
"10385837",0.174799741466966,-0.0213054928197628,0.370904975753695,8.03857697446474,1.91897391904567,0.0764411275850155,0.320626239406894,-4.72191103442402,"Il13","ENSMUSG00000020383","ENSMUSG00000020383"
"10375893",-0.167287985756762,-0.362504689870282,0.0279287183567574,10.7550631814645,-1.84486778701594,0.0871683748516034,0.339486014698485,-4.83664312145494,"Sar1b","ENSMUSG00000020386","ENSMUSG00000020386"
"10383970",-0.363196527092176,-0.573046605813919,-0.153346448370433,9.34820005691215,-3.72606153247809,0.00240262598026884,0.0843705115265336,-1.48631479844866,"Kremen1","ENSMUSG00000020393","ENSMUSG00000020393"
"10383920",0.0961880602773591,-0.131688241088193,0.324064361642911,9.13060017987434,0.908739648763372,0.379470103762354,0.645086826237166,-6.00009659277386,"Nefh","ENSMUSG00000020396","ENSMUSG00000020396"
"10375439",-0.147589695004768,-0.340144965431816,0.0449655754222812,10.6108445980621,-1.65012976069819,0.122044405837536,0.383487567747906,-5.12503338959745,"Med7","ENSMUSG00000020397","ENSMUSG00000020397"
"10375436",-0.0694146133693392,-0.258621472211143,0.119792245472465,11.213824166083,-0.789826144067334,0.443320546480127,0.694529757172534,-6.10022666288961,"Garin3","ENSMUSG00000020401","ENSMUSG00000020401"
"10375941",-0.325491135741105,-0.497304272045832,-0.153677999436378,9.18430332619459,-4.07849817270706,0.00121825223976937,0.0598753197048046,-0.830665470722114,"Vdac1","ENSMUSG00000020402","ENSMUSG00000020402"
"10375290",-0.0856382432096203,-0.34780522593941,0.176528739520169,11.0480341865756,-0.70324592724117,0.493886877107692,0.728552696747399,-6.1650879247486,"Slu7","ENSMUSG00000020409","ENSMUSG00000020409"
